,Date,Stock Name,BIL_return_Adj Close,EEM_return_Adj Close,GLD_return_Adj Close,GSG_return_Adj Close,IEI_return_Adj Close,LQD_return_Adj Close,SPHY_return_Adj Close,UUP_return_Adj Close,VNQ_return_Adj Close,VWO_return_Adj Close,XLB_return_Adj Close,XLE_return_Adj Close,XLF_return_Adj Close,XLI_return_Adj Close,XLK_return_Adj Close,XLP_return_Adj Close,XLU_return_Adj Close,XLV_return_Adj Close,XLY_return_Adj Close,XTL_return_Adj Close,Day 1,Day 2,Day 3,Day 4,Day 5
4450,2013-02-16 - 2013-02-20,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09755117849994877,-0.09755117849994877,-0.09755117849994877,-0.1011154996260748,0.04119234992500083
4451,2013-02-16 - 2013-02-20,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1981368769762204,-0.1981368769762204,-0.1981368769762204,-0.19678523874977905,-0.16566999005856586
4452,2013-02-16 - 2013-02-20,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38617000095305704,0.38617000095305704,0.38617000095305704,0.38575808941720896,0.16170000953019142
4453,2013-02-16 - 2013-02-20,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1436135517562436,0.1436135517562436,0.1436135517562436,0.242962977426214,-0.08269852306928949
4454,2013-02-16 - 2013-02-20,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02171141030456869,-0.02171141030456869,-0.02171141030456869,0.17436910520288773,0.5666157532701329
4455,2013-02-16 - 2013-02-20,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2487673060476367,0.2487673060476367,0.2487673060476367,0.2502605789382545,0.10106304090634903
4456,2013-02-16 - 2013-02-20,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.06273392689009878,-0.06273392689009878,-0.06273392689009878,-0.06926187795536573,0.12610745103227425
4457,2013-02-16 - 2013-02-20,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2604178658634091,0.2604178658634091,0.2604178658634091,0.27101891694395674,0.16964046633877616
4458,2013-02-16 - 2013-02-20,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2404599736804464,0.2404599736804464,0.2404599736804464,0.2688176669662101,0.15984809655020016
4459,2013-02-16 - 2013-02-20,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35262445091225164,0.35262445091225164,0.35262445091225164,0.3806151477054527,0.27334227456024546
4460,2013-02-21 - 2013-02-25,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07350737910507757,0.20003756454068386,0.10414805303261053,0.10414805303261053,0.008258541524537172
4461,2013-02-21 - 2013-02-25,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08477057558431039,0.11401464856072875,0.005816520223293174,0.005816520223293174,-0.10238160811414238
4462,2013-02-21 - 2013-02-25,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07501513769974928,0.17146494695004144,0.07013004128554208,0.07013004128554208,-0.031204864378957312
4463,2013-02-21 - 2013-02-25,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4217791664201861,-0.3300798754007467,-0.4187478126971248,-0.4187478126971248,-0.5074157499935029
4464,2013-02-21 - 2013-02-25,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07022301768399625,0.17276541884120394,0.0847571258690942,0.0847571258690942,-0.00325116710301554
4465,2013-02-21 - 2013-02-25,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1157283108190914,0.011350864151198778,-0.10727906338922116,-0.10727906338922116,-0.2259089909296411
4466,2013-02-21 - 2013-02-25,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11375474530714165,0.08339116030442678,-0.0759095061142816,-0.0759095061142816,-0.23521017253299
4467,2013-02-21 - 2013-02-25,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.017962547731149508,0.17759663783462498,0.07417470973553036,0.07417470973553036,-0.02924721836356428
4468,2013-02-21 - 2013-02-25,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1353270300840325,0.03283435205735863,0.0653053935671489,0.0653053935671489,0.09777643507693916
4469,2013-02-21 - 2013-02-25,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.09528392639593393,0.023788742376635568,-0.054579579630847565,-0.054579579630847565,-0.1329479016383307
4470,2013-02-21 - 2013-02-25,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04816460010769365,-0.0016503818043225454,0.11544879770592208,0.11544879770592208,0.2325479772161668
4471,2013-02-21 - 2013-02-25,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16706772379414192,-0.1819394268434936,-0.1395065569244062,-0.1395065569244062,-0.09707368700531878
4472,2013-02-21 - 2013-02-25,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2659177998876921,0.2733801266592273,0.28458739773279185,0.28458739773279185,0.29579466880635635
4473,2013-02-21 - 2013-02-25,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3971856420220893,0.3168256307271984,0.3655126495812848,0.3655126495812848,0.4141996684353711
4474,2013-02-21 - 2013-02-25,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2177919258120251,0.5666157532701329,0.174411913729054,0.174411913729054,-0.2177919258120251
4475,2013-02-21 - 2013-02-25,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13270939060829615,0.3164898550174388,0.26532154345796377,0.26532154345796377,0.21415323189848867
4476,2013-02-21 - 2013-02-25,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.034084123262069714,-0.06941433807920602,-0.017925588756383698,-0.017925588756383698,0.03356316056643864
4477,2013-02-21 - 2013-02-25,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14732179343865914,0.30722243882049965,0.2088422962760256,0.2088422962760256,0.1104621537315515
4478,2013-02-21 - 2013-02-25,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11097463755703836,0.2924616220157633,0.20338021064782175,0.20338021064782175,0.11429879927988028
4479,2013-02-21 - 2013-02-25,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2655061005597896,0.3961392695505682,0.2879966735139632,0.2879966735139632,0.1798540774773582
4480,2013-02-26 - 2013-03-02,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2390939565509661,0.28726939158530623,0.19392038048984964,0.17054402813132705,0.1998369606833336
4481,2013-02-26 - 2013-03-02,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0760629012228617,0.13209033665528125,0.043564437713334465,0.08754303114093864,0.11085773489153997
4482,2013-02-26 - 2013-03-02,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1680375132582071,0.19778399150405676,0.10207062898975706,0.12054746778590356,0.11094966678663723
4483,2013-02-26 - 2013-03-02,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3629488608048438,-0.3166285765622693,-0.3939131725839094,-0.3735692564421564,-0.36089705517977705
4484,2013-02-26 - 2013-03-02,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15187563130835272,0.24707792541671425,0.11222399256172484,0.20915817701191972,0.1971340643369076
4485,2013-02-26 - 2013-03-02,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.004463557136746052,0.10295022150937314,-0.06057089322331636,-0.06871084406249714,-0.06974316718479914
4486,2013-02-26 - 2013-03-02,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061053406567162224,0.12288771691827165,-0.017008546585420666,-0.028454390556243794,-0.02503182914803596
4487,2013-02-26 - 2013-03-02,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12697551272187568,0.14798502530242846,0.0656831228072566,0.09471437093780513,0.09997911702215463
4488,2013-02-26 - 2013-03-02,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.07476381611801605,0.03283435205735863,-0.032366361420842864,0.03283435205735863,0.018259636482443
4489,2013-02-26 - 2013-03-02,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.034727007441515176,0.016734164310857242,-0.030581464875805344,-0.04396130961129903,-0.009747160755632638
4490,2013-02-26 - 2013-03-02,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07249935153539602,-0.03715020773400782,0.005282948342322201,0.02443336094806897,-0.0311129760178584
4491,2013-02-26 - 2013-03-02,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212807298241507,-0.19809199733218694,-0.18735572072601595,-0.15587524176423154,-0.1803387290601308
4492,2013-02-26 - 2013-03-02,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2435274397417009,0.29573264758189405,0.2733395262969226,0.21214767210759594,0.23155068424496175
4493,2013-02-26 - 2013-03-02,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4613321193687378,0.12894661239404098,0.13486172330428292,0.2298168123179887,0.2498518285059661
4494,2013-02-26 - 2013-03-02,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17436910520288773,0.5666157532701329,0.17436910520288773,0.17436910520288773,-0.02171141030456869
4495,2013-02-26 - 2013-03-02,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2715898037445175,0.2297526871366364,0.19716876745691095,0.2453837664170525,0.2289721253718273
4496,2013-02-26 - 2013-03-02,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.056647557529181485,-0.19757560446426709,0.07204334496713385,0.0072514986489614205,-0.04389667091826495
4497,2013-02-26 - 2013-03-02,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3368815961423067,0.3605793672132202,0.2159898574750659,0.28074411732992177,0.2278462214251364
4498,2013-02-26 - 2013-03-02,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3045792839778849,0.35784322678308217,0.20226491394560395,0.2715077570529098,0.21258048759756065
4499,2013-02-26 - 2013-03-02,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3727806960402002,0.3756871448342397,0.31385933530583193,0.34621803764028103,0.3617697006599725
4500,2013-03-03 - 2013-03-07,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1998369606833336,0.22912989323534005,0.24076538129449426,0.14219699533980076,0.16487538581508904
4501,2013-03-03 - 2013-03-07,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11085773489153997,0.1341724386421413,0.0871246079187015,0.02340856174055856,0.04942314975468265
4502,2013-03-03 - 2013-03-07,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11094966678663723,0.10135186578737088,0.14904325924754616,0.1198030380709983,0.1417079851181648
4503,2013-03-03 - 2013-03-07,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.36089705517977705,-0.3482248539173976,-0.3485467133003044,-0.35634754921692385,-0.3540680205399368
4504,2013-03-03 - 2013-03-07,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1971340643369076,0.1851099516618955,0.22097664296736416,0.14577177086990614,0.1150147459028186
4505,2013-03-03 - 2013-03-07,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.06974316718479914,-0.07077549030710116,0.06395516278503963,-0.0544721707494209,-0.0484341539764557
4506,2013-03-03 - 2013-03-07,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.02503182914803596,-0.021609267739828124,0.026210896268827187,0.043920705518612435,-0.008340882144970738
4507,2013-03-03 - 2013-03-07,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09997911702215463,0.10524386310650413,0.18932520431145236,0.07631579666068011,0.09967440570762756
4508,2013-03-03 - 2013-03-07,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018259636482443,0.003684920907527364,0.11564572877457532,0.06426231287442097,0.17264138060474102
4509,2013-03-03 - 2013-03-07,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.009747160755632638,0.024466988100033758,-0.015724190521419643,-0.06379299662139687,-0.0964353632022832
4510,2013-03-03 - 2013-03-07,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311129760178584,-0.08665931298378576,-0.10784846592369594,-0.16458534626169752,-0.2143071003478618
4511,2013-03-03 - 2013-03-07,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1803387290601308,-0.20480221635603005,-0.2195877238467868,-0.2398094259595368,-0.2453440011553367
4512,2013-03-03 - 2013-03-07,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23155068424496175,0.2509536963823276,0.24346767571539105,0.2809124365760148,0.2285106801831925
4513,2013-03-03 - 2013-03-07,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2498518285059661,0.2698868446939435,0.2909861009813357,0.3648323936859159,0.23180508768960234
4514,2013-03-03 - 2013-03-07,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02171141030456869,-0.2177919258120251,0.5666157532701329,-0.2177919258120251,0.5666157532701329
4515,2013-03-03 - 2013-03-07,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2289721253718273,0.21256048432660213,0.3766882251377535,0.1866327549885286,0.3701062663976865
4516,2013-03-03 - 2013-03-07,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.04389667091826495,-0.0950448404854913,-0.12056615367531795,0.03268390198412252,-0.2095317367548086
4517,2013-03-03 - 2013-03-07,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2278462214251364,0.17494832552035094,0.3851391102564632,0.3214521817794221,0.2925446669171839
4518,2013-03-03 - 2013-03-07,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21258048759756065,0.15365321814221145,0.3696065699244484,0.2967360570301086,0.27586722165904515
4519,2013-03-03 - 2013-03-07,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3617697006599725,0.377321363679664,0.3801048122073306,0.29916660660866284,0.2863568941978861
4520,2013-03-08 - 2013-03-12,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2449869191769122,0.20828520621494556,0.20828520621494556,0.17158349325297886,0.12337829383457324
4521,2013-03-08 - 2013-03-12,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06970328620720237,0.06534756523343503,0.06534756523343503,0.06099184425966767,0.037866425262404205
4522,2013-03-08 - 2013-03-12,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14015344946250838,0.1281942919780034,0.1281942919780034,0.1162351344934984,0.11972730509048282
4523,2013-03-08 - 2013-03-12,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3739884892853017,-0.3629606593814725,-0.3629606593814725,-0.3519328294776433,-0.41064677081729906
4524,2013-03-08 - 2013-03-12,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14317575889959575,0.1623329498108292,0.1623329498108292,0.18149014072206268,0.17355219676677874
4525,2013-03-08 - 2013-03-12,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02398924625245713,-0.0012904287569499779,-0.0012904287569499779,-0.02657010376635708,-0.10214394410909428
4526,2013-03-08 - 2013-03-12,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03856009204064256,0.02717966924528071,0.02717966924528071,0.015799246449918862,-0.02639703101535795
4527,2013-03-08 - 2013-03-12,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0970439202519732,0.09831877566406164,0.09831877566406164,0.09959363107615006,0.05313840172712608
4528,2013-03-08 - 2013-03-12,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03283435205735863,0.03283435205735863,0.03283435205735863,0.03283435205735863,0.03283435205735863
4529,2013-03-08 - 2013-03-12,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.04196496588458855,-0.040890033320261074,-0.040890033320261074,-0.03981510075593361,-0.0812079487804108
4530,2013-03-08 - 2013-03-12,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2075683607060876,-0.11878147781818645,-0.11878147781818645,-0.02999459493028532,0.04827707825498631
4531,2013-03-08 - 2013-03-12,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24957237993083026,-0.21571894599942285,-0.21571894599942285,-0.18186551206801546,-0.16015048183282965
4532,2013-03-08 - 2013-03-12,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2884106840895668,0.22104417818555566,0.22104417818555566,0.15367767228154447,0.3637567447584984
4533,2013-03-08 - 2013-03-12,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28522375652674026,0.2976648386800982,0.2976648386800982,0.3101059208334561,0.3979428897998645
4534,2013-03-08 - 2013-03-12,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2177919258120251,0.174411913729054,0.174411913729054,0.5666157532701329,-0.2177919258120251
4535,2013-03-08 - 2013-03-12,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3008190291364836,0.28613984890509425,0.28613984890509425,0.2714606686737049,0.3040628270951678
4536,2013-03-08 - 2013-03-12,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13498262573790756,-0.0053657830049436,-0.0053657830049436,-0.14571419174779476,-0.09500518149504268
4537,2013-03-08 - 2013-03-12,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3614800736608271,0.29031155080350857,0.29031155080350857,0.2191430279461901,0.15970398256748985
4538,2013-03-08 - 2013-03-12,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33524186463443795,0.2645948904615479,0.2645948904615479,0.19394791628865787,0.1343929688436316
4539,2013-03-08 - 2013-03-12,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3342093008573768,0.3310022843069761,0.3310022843069761,0.3277952677565754,0.293730300004167
4540,2013-03-13 - 2013-03-17,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1991828622422668,0.1594612785276482,0.114462875842941,0.09731985046637208,0.09731985046637208
4541,2013-03-13 - 2013-03-17,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07834588694243759,0.08692346595195849,0.0005938845338449987,0.007598853026599753,0.007598853026599753
4542,2013-03-13 - 2013-03-17,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10085757356109558,0.18906369477293472,0.1090638883760517,0.08902405914655995,0.08902405914655995
4543,2013-03-13 - 2013-03-17,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3740482052939317,-0.35698423563786025,-0.3711966727868093,-0.4005818142887249,-0.4005818142887249
4544,2013-03-13 - 2013-03-17,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12522458075948584,0.1328187822654892,0.09830862085722428,0.07359271919379011,0.07359271919379011
4545,2013-03-13 - 2013-03-17,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.014518053586539625,-0.014706904065250562,-0.04810682548116809,-0.07710832179029231,-0.07710832179029231
4546,2013-03-13 - 2013-03-17,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.055065013295556915,0.02003117861992641,-0.025515318438186,-0.060125251091672376,-0.060125251091672376
4547,2013-03-13 - 2013-03-17,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07632724407390923,0.13848021669351251,0.048973921112724736,0.06653500565328821,0.06653500565328821
4548,2013-03-13 - 2013-03-17,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03283435205735863,0.0756800141776531,0.03283435205735863,0.03283435205735863,0.03283435205735863
4549,2013-03-13 - 2013-03-17,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.022357801404204423,-0.04207126948473164,-0.0050121877084426045,-0.05503349342144445,-0.05503349342144445
4550,2013-03-13 - 2013-03-17,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07268740825466265,-0.02287537962262385,0.1192539825949348,0.0907027540960218,0.0907027540960218
4551,2013-03-13 - 2013-03-17,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2076236694431796,-0.1859441025528954,-0.1710326282224124,-0.16224971800068294,-0.16224971800068294
4552,2013-03-13 - 2013-03-17,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21354014364780027,0.2809380317751198,0.250951091692874,0.24345009276206064,0.24345009276206064
4553,2013-03-13 - 2013-03-17,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23307308718609715,0.285210218207801,0.3137415813371735,0.3640078798295601,0.3640078798295601
4554,2013-03-13 - 2013-03-17,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5666157532701329,0.17436910520288773,0.17436910520288773,-0.02171141030456869,-0.02171141030456869
4555,2013-03-13 - 2013-03-17,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2031343071042364,0.3697491395721008,0.3397559141188389,0.2830123420128665,0.2830123420128665
4556,2013-03-13 - 2013-03-17,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.032172900563227615,-0.19629977835223386,-0.20947268778396366,-0.05645777077834119,-0.05645777077834119
4557,2013-03-13 - 2013-03-17,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16579418882982272,0.3194579097194765,0.17975439158056528,0.16484765863658024,0.16484765863658024
4558,2013-03-13 - 2013-03-17,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538308803522972,0.2902476394379553,0.15796150710911386,0.14702341807739416,0.14702341807739416
4559,2013-03-13 - 2013-03-17,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3288854656786225,0.3683643779930095,0.3383737295568729,0.3092555520524022,0.3092555520524022
4560,2013-03-18 - 2013-03-22,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08017682508980314,0.08486442052625677,0.2542006860525736,0.07303373072734437,0.260856763014375
4561,2013-03-18 - 2013-03-22,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0146038215193545,0.14257218337656286,0.15623625774461694,0.015111941898619134,0.15268185525365102
4562,2013-03-18 - 2013-03-22,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06898422991706821,0.052523656512001686,0.14458221980186173,0.08527300176350848,0.15730341868783282
4563,2013-03-18 - 2013-03-22,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4299669557906405,-0.4107934499371878,-0.3567280930647043,-0.44013744686528256,-0.3590406268207457
4564,2013-03-18 - 2013-03-22,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.048876817530355936,0.13038109049343996,0.21742291697916866,0.059213789764742376,0.20950809717832172
4565,2013-03-18 - 2013-03-22,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1061098180994165,-0.062465745134960914,-0.04447083101683448,-0.13837974700619973,0.01010859028550877
