XLY_return_Date,XLY_return_Adj Close,XLP_return_Date,XLP_return_Adj Close,XLE_return_Date,XLE_return_Adj Close,XLF_return_Date,XLF_return_Adj Close,XLV_return_Date,XLV_return_Adj Close,XLI_return_Date,XLI_return_Adj Close,XLB_return_Date,XLB_return_Adj Close,XLK_return_Date,XLK_return_Adj Close,XTL_return_Date,XTL_return_Adj Close,XLU_return_Date,XLU_return_Adj Close,IEI_return_Date,IEI_return_Adj Close,LQD_return_Date,LQD_return_Adj Close,SPHY_return_Date,SPHY_return_Adj Close,GLD_return_Date,GLD_return_Adj Close,BIL_return_Date,BIL_return_Adj Close,GSG_return_Date,GSG_return_Adj Close,UUP_return_Date,UUP_return_Adj Close,VWO_return_Date,VWO_return_Adj Close,EEM_return_Date,EEM_return_Adj Close,VNQ_return_Date,VNQ_return_Adj Close,SPY_return_Date,SPY_return_Adj Close
2016-03-30,0.006353930320459611,2016-03-30,0.006604997132308776,2016-03-30,0.0019416809530361512,2016-03-30,0.005798216125081579,2016-04-26,-0.00377131329019631,2016-04-26,0.008906326003334408,2016-04-26,0.008076261962131515,2016-04-26,-0.004833155333580086,2017-04-24,0.016912775835967286,2016-04-26,0.0014756749379276624,2016-04-26,-0.0008789853132039616,2016-04-26,-0.000418876602896856,2018-09-13,0.0031336749143868747,2016-04-26,0.003975248058563308,2016-04-26,0.0002189343456078241,2016-04-26,0.016438340058043455,2016-04-26,-0.00284896176680971,2016-04-26,0.011801816887615946,2016-04-26,0.010780795453627423,2016-04-26,0.0038792118046584445,2016-04-26,0.0014861230549143567
2016-03-31,-0.0011364781436782323,2016-03-31,-0.005249294038742414,2016-03-31,-0.00048435203416929973,2016-03-31,-0.0022171539023051468,2016-04-27,-0.0011218306218312435,2016-04-27,0.007062148236812726,2016-04-27,0.008433628398153648,2016-04-27,-0.004625427159112627,2017-04-25,0.012544068841175982,2016-04-27,0.014523377733824727,2016-04-27,0.0030401528236492226,2016-04-27,0.006369080952542294,2018-09-14,-0.0035141982620132683,2016-04-27,0.002864397439145794,2016-04-27,0.0,2016-04-27,0.014150945821274297,2016-04-27,-0.001224529473625835,2016-04-27,0.005974338451066652,2016-04-27,0.006053759252513391,2016-04-27,-0.0006033968313339244,2016-04-27,0.002058108127330316
2016-04-01,0.004171963859657346,2016-04-01,0.01055414933283938,2016-04-01,-0.013410763219749433,2016-04-01,0.008888909773718368,2016-04-28,-0.00477247387961055,2016-04-28,-0.009642167248368527,2016-04-28,-0.009408278696613426,2016-04-28,-0.012546545772903595,2017-04-26,-0.007934469437187341,2016-04-28,-0.0014524971381093543,2016-04-28,0.0019142185008222956,2016-04-28,0.0009159348928937661,2018-09-17,-0.0011756394747033383,2016-04-28,0.018901209532051544,2016-04-28,0.0,2016-04-28,0.003322271767520979,2016-04-28,-0.008173189999861608,2016-04-28,-0.01018098498074893,2016-04-28,-0.010315238146272776,2016-04-28,-0.0020543999351689823,2016-04-28,-0.009075908111300102
2016-04-04,-0.0078057317820162675,2016-04-04,0.00037300290012920456,2016-04-04,-0.007369896767067452,2016-04-04,-0.0048461028131543404,2016-04-29,-0.01565591767425112,2016-04-29,-0.005841993282940883,2016-04-29,-0.005909794968704585,2016-04-29,-0.008705963229825309,2017-04-27,-0.000701621856081247,2016-04-29,0.006025438869692756,2016-04-29,0.00015953332987628244,2016-04-29,0.001081431784345055,2018-09-18,0.0015691733196172564,2016-04-29,0.01945750344247421,2016-04-29,0.00021871138472828733,2016-04-29,0.007947012087916372,2016-04-29,-0.007004569770320934,2016-04-29,-0.00200016359165478,2016-04-29,-0.004342702380922936,2016-04-29,-0.009202108465887426,2016-04-29,-0.005398598584768988
2016-04-05,-0.008501402262517721,2016-04-05,-0.006711469509901313,2016-04-05,-0.0067646314070811675,2016-04-05,-0.014165421555120461,2016-05-02,0.0057316531309732355,2016-05-02,0.005163931551678713,2016-05-02,0.003609521203310928,2016-05-02,0.007358474982051444,2017-04-28,-0.007301093268505476,2016-05-02,0.008054507023774748,2016-05-02,-0.001370974157966498,2016-05-02,-0.0012914902941493223,2018-09-19,-0.0007832348514664744,2016-05-02,-0.0033158403319838436,2016-05-02,-0.00021866356051825075,2016-05-02,-0.01642575529657364,2016-05-02,-0.0037343974727234164,2016-05-02,-0.002576366037168154,2016-05-02,-0.0026171438472445407,2016-05-02,0.015519938997179183,2016-05-02,0.007948413209944993
2016-04-06,0.009470123920305884,2016-04-06,0.007882887466039712,2016-04-06,0.021594629613115313,2016-04-06,0.005388398586010812,2016-05-03,-0.003134437845082161,2016-05-03,-0.008148831081758012,2016-05-03,-0.016500934411790014,2016-05-03,-0.009189674538452097,2017-05-01,0.00452601671549635,2016-05-03,-0.0008194086858214211,2016-05-03,0.0031920619135721306,2016-05-03,0.0017520027008137706,2018-09-20,0.0,2016-05-03,-0.002271979748055375,2016-05-03,0.00021871138472828733,2016-05-03,-0.01803610240130349,2016-05-03,0.0029153276124203042,2016-05-03,-0.02784163626862557,2016-05-03,-0.028279801331547838,2016-05-03,0.0015645717517724922,2016-05-03,-0.008703243475048139
2016-04-07,-0.011282992860572216,2016-04-07,-0.010800811434573454,2016-04-07,-0.0058536045048378504,2016-04-07,-0.018758391542115005,2016-05-04,-0.00957565379723635,2016-05-04,-0.012323596074092058,2016-05-04,-0.010109792829267161,2016-05-04,-0.00309144307883924,2017-05-02,-0.0005630483704215372,2016-05-04,0.011687557580203345,2016-05-04,0.0011134914541413021,2016-05-04,-0.0016655729915852069,2018-09-21,0.00470399239444208,2016-05-04,-0.006099544612754526,2016-05-04,-0.00021866356051825075,2016-05-04,0.0,2016-05-04,0.003737662916851736,2016-05-04,-0.014171860999012353,2016-05-04,-0.016201763962156557,2016-05-04,0.014297643649029856,2016-05-04,-0.0055780475392133155
2016-04-08,-0.0015384816130942225,2016-04-08,0.005459291316656456,2016-04-08,0.020117827826516166,2016-04-08,0.0036411427246287875,2016-05-05,0.004184597279036861,2016-05-05,-0.00054239620355645,2016-05-05,-0.004997794402704203,2016-05-05,0.00047715591853281225,2017-05-03,-0.02085116592815439,2016-05-05,-0.0038511106539500517,2016-05-05,0.0013506855520493133,2016-05-05,0.002002442891817502,2018-09-24,-0.006632985365215949,2016-05-05,-0.0011455641166617792,2016-05-05,0.0,2016-05-05,-0.002040798187785242,2016-05-05,0.004964830213165294,2016-05-05,0.0,2016-05-05,-0.00030482070705428743,2016-05-05,0.0028429473410849226,2016-05-05,-0.0001951276709156735
2016-04-11,-0.003724140992538705,2016-04-11,-0.007114682653374671,2016-04-11,-0.0041686599920465195,2016-04-11,0.004081883411364284,2016-05-06,-0.00589144440934064,2016-05-06,0.006694133780649203,2016-05-06,0.008080490784587502,2016-05-06,0.007391712509293047,2017-05-04,-0.009496240547061108,2016-05-06,-0.006510544649893757,2016-05-06,-0.001190230972821893,2016-05-06,-0.0021652614731525466,2018-09-25,0.0,2016-05-06,0.009093148301192455,2016-05-06,0.00021871138472828733,2016-05-06,0.006816658551442201,2016-05-06,0.0012350350957088807,2016-05-06,0.002395931643381921,2016-05-06,0.0015253314934204898,2016-05-06,0.010984871192229795,2016-05-06,0.003659015546245037
2016-04-12,0.0076049043507520064,2016-04-12,0.006222942247824825,2016-04-12,0.029785861416086856,2016-04-12,0.012646928550834158,2016-05-09,0.011419506787337719,2016-05-09,-0.004493069288042273,2016-05-09,-0.012131977865078247,2016-05-09,0.0,2017-05-05,0.01452626126453338,2016-05-09,0.00573422583397365,2016-05-09,0.0016685035900259049,2016-05-09,-0.001001279989783277,2018-09-26,0.0,2016-05-09,-0.020539038586043668,2016-05-09,0.0,2016-05-09,-0.023696707557361862,2016-05-09,0.0028782478420426028,2016-05-09,-0.015237627681088828,2016-05-09,-0.012793219761183194,2016-05-09,0.01098252733783145,2016-05-09,0.0008264505921304899
2016-04-13,0.014071926601485485,2016-04-13,-0.007683578922759504,2016-04-13,0.004690446407065174,2016-04-13,0.022747363671846488,2016-05-10,0.008432178615715102,2016-05-10,0.0171512167355512,2016-05-10,0.01666687550199919,2016-05-10,0.013017470889450156,2017-05-08,0.005011571896447187,2016-05-10,0.001018070462159848,2016-05-10,-0.0001588161444476821,2016-05-10,0.0016705936512646513,2018-09-27,0.004713559035771864,2016-05-10,0.0027351995597273415,2016-05-10,0.0,2016-05-10,0.026352296285048427,2016-05-10,0.0008200079022904205,2016-05-10,0.02002449097977621,2016-05-10,0.019129730181077997,2016-05-10,-0.00011553294022270677,2016-05-10,0.012433672127069917
2016-04-14,0.0,2016-04-14,-0.004532671804786781,2016-04-14,0.0023344148219754945,2016-04-14,0.0021804828878022597,2016-05-11,-0.012046688329901967,2016-05-11,-0.008342251168481085,2016-05-11,-0.0034512748121777737,2016-05-11,-0.007242998491646113,2017-05-09,0.012252443444176864,2016-05-11,0.0036616632066306387,2016-05-11,-7.938830854981038e-05,2016-05-11,0.001084074824802217,2018-09-28,-0.0011728817983099882,2016-05-11,0.009423039824896007,2016-05-11,-0.0004375021218853137,2016-05-11,0.02229729185494489,2016-05-11,-0.004915935606202626,2016-05-11,-0.0029746630932694362,2016-05-11,-0.0024219199249607692,2016-05-11,-0.02138221076830993,2016-05-11,-0.009354839757193756
2016-04-15,0.002775514462558748,2016-04-15,0.006260721227987043,2016-04-15,-0.013507470176691183,2016-04-15,-0.0034812538523839587,2016-05-12,-0.005881420139194793,2016-05-12,-0.0021477470363651108,2016-05-12,0.004328854964404272,2016-05-12,-0.0028243386403983273,2017-05-10,-0.0029557113247028477,2016-05-12,0.005877406369761751,2016-05-12,-0.0011898830282943695,2016-05-12,-0.0020824292559689095,2018-10-01,0.001649760493613428,2016-05-12,-0.0078611125358784,2016-05-12,0.0,2016-05-12,0.0033047052449881598,2016-05-12,0.0037051863208579228,2016-05-12,-0.0017897415855646637,2016-05-12,-0.002731330210204108,2016-05-12,0.005787284348918842,2016-05-12,0.00029053967945325
2016-04-18,0.009434974483839564,2016-04-18,0.005655985543276287,2016-04-18,0.016524864579563037,2016-04-18,0.007423931377420034,2016-05-13,-0.002308588497467845,2016-05-13,-0.01255618454897478,2016-05-13,-0.0096981434556761,2016-05-13,-0.0037758446067697182,2017-05-11,-0.013269429704768188,2016-05-13,-0.0048359241889860405,2016-05-13,0.0011118761783981412,2016-05-13,0.001836353128550794,2018-10-02,0.0031371515094744673,2016-05-13,0.0045394140453900444,2016-05-13,0.0,2016-05-13,-0.001976329778812902,2016-05-13,0.004511852807270955,2016-05-13,-0.017931987818326056,2016-05-13,-0.017954990385991132,2016-05-13,-0.008924296648498364,2016-05-13,-0.008714138282934436
2016-04-19,-0.005483621958524365,2016-04-19,-0.00056228202006392,2016-04-19,0.019972130416686662,2016-04-19,0.01257004982992127,2016-05-16,0.013595673525713226,2016-05-16,0.012352356388981356,2016-05-16,0.01719265197134212,2016-05-16,0.01397746602724581,2017-05-12,0.010014540590921106,2016-05-16,0.0012149884177519166,2016-05-16,-0.0019832741269801835,2016-05-16,-0.003332763128637062,2018-10-03,-0.007036577230951635,2016-05-16,0.0007394952589121484,2016-05-16,0.0,2016-05-16,0.018481893973319563,2016-05-16,-0.0004082895969177436,2016-05-16,0.011564251064742015,2016-05-16,0.012085513839146689,2016-05-16,0.00947845127335456,2016-05-16,0.009865295057410739
2016-04-20,0.0012534945525364272,2016-04-20,-0.011254997905609132,2016-04-20,0.008956027212934092,2016-04-20,0.007705668907010743,2016-05-17,-0.010416852886373285,2016-05-17,-0.004844645255620228,2016-05-17,-0.0051349120247580204,2016-05-17,-0.010046880451532125,2017-05-15,0.004674196763861049,2016-05-17,-0.016986991866907886,2016-05-17,-0.0011925368491095822,2016-05-17,-0.00033439802757506687,2018-10-04,-0.0031495841299984395,2016-05-17,0.0034482607423813594,2016-05-17,0.0,2016-05-17,0.009721297184936528,2016-05-17,0.0,2016-05-17,-0.004211945437917808,2016-05-17,-0.004592871706328383,2016-05-17,-0.018544657938909914,2016-05-17,-0.009333462890464883
2016-04-21,-0.003504784254914406,2016-04-21,-0.017833396009109825,2016-04-21,-0.005867394482120369,2016-04-21,-0.008921133040530882,2016-05-18,0.004181697939861895,2016-05-18,-0.003425838626949229,2016-05-18,-0.015268768107515429,2016-05-18,0.001888353040848667,2017-05-16,0.008459143868962071,2016-05-18,-0.01872033421396735,2016-05-18,-0.004536361940636668,2016-05-18,-0.008529856679966086,2018-10-05,-0.0027647781678915573,2016-05-18,-0.01734579222228738,2016-05-18,0.0002189343456078241,2016-05-18,-0.012195095077901952,2016-05-18,0.00694448185500951,2016-05-18,-0.007854792300441171,2016-05-18,-0.009843147365032223,2016-05-18,-0.01566603756438134,2016-05-18,0.00029271862422253214
2016-04-22,-0.0020095168527050067,2016-04-22,0.0036699911982958078,2016-04-22,0.014527822720406203,2016-04-22,0.00943026806249514,2016-05-19,-0.008472135946428705,2016-05-19,-0.009408411778650705,2016-05-19,0.003494236959431518,2016-05-19,-0.00541830472305771,2017-05-17,-0.03439118696519916,2016-05-19,0.010063091877689612,2016-05-19,0.0004797084312575528,2016-05-19,0.0023616409484292777,2018-10-08,-0.003960327565574295,2016-05-19,-0.0019150352244893254,2016-05-19,-0.00021888642385181623,2016-05-19,-0.0012995748744313307,2016-05-19,0.0016227173400786832,2016-05-19,-0.012180550724165795,2016-05-19,-0.009319604733211473,2016-05-19,-0.011177150892687004,2016-05-19,-0.0034650256875665697
2016-04-25,0.0011329214930941855,2016-04-25,0.006928141895206519,2016-04-25,-0.011187319176506061,2016-04-25,-0.002123357316301977,2016-05-20,0.009268616627039039,2016-05-20,0.005114178406443903,2016-05-20,0.0071815661871237335,2016-05-20,0.012079578767544952,2017-05-18,-0.0002897034870353865,2016-05-20,0.0022829517162092916,2016-05-20,0.000878978537436792,2016-05-20,0.0006731125172074748,2018-10-09,0.001192855300146789,2016-05-20,-0.0013348098643798378,2016-05-20,0.0002189343456078241,2016-05-20,0.0013012659669868754,2016-05-20,0.0,2016-05-20,0.011097599172123829,2016-05-20,0.0100345157949282,2016-05-20,0.007986329970872008,2016-05-20,0.006317527682944135
2016-04-26,0.002388260758722227,2016-04-26,-0.004013439948822528,2016-04-26,0.01599028244882672,2016-04-26,0.006382853382070008,2016-05-23,-0.004017714414693119,2016-05-23,-0.001817360266130219,2016-05-23,0.011668144907833522,2016-05-23,-0.0018718740998096006,2017-05-19,0.0118756165213314,2016-05-23,-0.00890451311217344,2016-05-23,-7.984289004925316e-05,2016-05-23,0.0,2018-10-10,-0.003574219714283733,2016-05-23,-0.002840166573309433,2016-05-23,0.00021871138472828733,2016-05-23,-0.00909683821959728,2016-05-23,-0.0004050619590936222,2016-05-23,-0.0021341912267290875,2016-05-23,-0.0018626339803833325,2016-05-23,0.00012185594627345253,2016-05-23,-0.0013625425257243196
2016-04-27,-0.001003246243523992,2016-04-27,0.004797561883277401,2016-04-27,0.01900516852809675,2016-04-27,0.0016914898536455336,2016-05-24,0.014407166068058919,2016-05-24,0.010376907937777569,2016-05-24,0.0066210823177430544,2016-05-24,0.01875717402117849,2017-05-22,0.012165535240221015,2016-05-24,0.0100294494539106,2016-05-24,-0.001357307146424569,2016-05-24,-0.0016815396690826878,2018-10-11,0.0003985416524083796,2016-05-24,-0.017341037506874768,2016-05-24,-0.0004375021218853137,2016-05-24,0.004590143922899692,2016-05-24,0.003241569546520884,2016-05-24,0.011915608732199434,2016-05-24,0.010264187875811182,2016-05-24,0.012431637420225128,2016-05-24,0.012962257509780084
2016-04-28,-0.01079575323847759,2016-04-28,0.0009550284795161179,2016-04-28,-0.014862156110057367,2016-04-28,-0.010553070548062204,2016-05-25,0.006249172116981283,2016-05-25,0.006846963796013128,2016-05-25,0.01230642942502036,2016-05-25,0.006904467616459131,2017-05-23,0.003252108188847247,2016-05-25,-0.0028962199864434046,2016-05-25,-0.00031996171425063835,2016-05-25,0.0017686785033670382,2018-10-12,0.009561768892873301,2016-05-25,-0.002728045068191687,2016-05-25,0.0002189343456078241,2016-05-25,0.012402123880055127,2016-05-25,-0.0028271789485667664,2016-05-25,0.011473470381350381,2016-05-25,0.012007440210735298,2016-05-25,0.0,2016-05-25,0.006783000301570752
2016-04-29,0.0050757612873217894,2016-04-29,-0.0020989606441431663,2016-04-29,-0.0016270944963237,2016-04-29,-0.0055461168794868065,2016-05-26,0.0001408845608781295,2016-05-26,-0.0028632489223490154,2016-05-26,-0.010689679501403981,2016-05-26,0.0031999164957043913,2017-05-24,-0.005214855092125492,2016-05-26,0.011410655414796578,2016-05-26,0.0026395169760979886,2016-05-26,0.0028587278244414094,2018-10-15,-0.0047356447180259,2016-05-26,-0.003419400875365075,2016-05-26,0.0,2016-05-26,0.0006447600731309677,2016-05-26,-0.0016200883945484135,2016-05-26,0.006567384506135587,2016-05-26,0.006693032003120658,2016-05-26,0.0019259542849552336,2016-05-26,0.000286680239669046
2016-05-02,0.014015272961042102,2016-05-02,0.01147218890886248,2016-05-02,-0.0010369958079063935,2016-05-02,0.009008875565610586,2016-05-27,0.0045159910341168175,2016-05-27,0.0037688238415110042,2016-05-27,-0.0004236002441776465,2016-05-27,0.004784703143267288,2017-05-25,0.0028333574963781416,2016-05-27,0.0016410132389199639,2016-05-27,-0.0020742236297259797,2016-05-27,-0.0007543848482601812,2018-10-16,0.0031720635517269447,2016-05-27,-0.008234680643287917,2016-05-27,0.00021871138472828733,2016-05-27,0.003865944856487946,2016-05-27,0.005679510690275391,2016-05-27,-0.00029658414657607324,2016-05-27,-0.00030218314087748777,2016-05-27,0.0054064153052337804,2016-05-27,0.004299365493622975
2016-05-03,-0.009214239259063395,2016-05-03,-0.001890237923390603,2016-05-03,-0.02358001666696108,2016-05-03,-0.012754924830490233,2016-05-31,0.002388420818074888,2016-05-31,-0.00017895987836658023,2016-05-31,-0.0050870244763744354,2016-05-31,0.002040782919039641,2017-05-26,0.0033908741404033993,2016-05-31,0.006553209613683775,2016-05-31,0.0009593288548122025,2016-05-31,0.0017619979885394876,2018-10-17,-0.005533599501134634,2016-05-31,0.003805525009163979,2016-05-31,0.0,2016-05-31,-0.010269566636432303,2016-05-31,0.0020169017349944696,2016-05-31,0.0026699228355462346,2016-05-31,0.0012091609588933405,2016-05-31,-0.00011925233632781307,2016-05-31,-0.0019024220661484348
2016-05-04,-0.004524304497172671,2016-05-04,0.0030303659872339406,2016-05-04,-0.014429010077572468,2016-05-04,-0.0077519142689805864,2016-06-01,0.003644100815570317,2016-06-01,0.0008942922267609621,2016-06-01,0.0012781924976776882,2016-06-01,-0.0024891797041454167,2017-05-30,-0.0029568475049961407,2016-06-01,0.002645077868211221,2016-06-01,-0.0005596860698994233,2016-06-01,0.0007058465522662427,2018-10-18,0.002384762440495569,2016-06-01,-0.0010339059082515867,2016-06-01,0.0,2016-06-01,0.00972760167238107,2016-06-01,-0.005636068620464729,2016-06-01,-0.0008877724983242796,2016-06-01,-0.000603818852078164,2016-06-01,0.0008365897305782077,2016-06-01,0.0020490843990044194
2016-05-05,-0.006438552886168347,2016-05-05,0.00018890594635445623,2016-05-05,0.008167741398144912,2016-05-05,-0.0004340144891861186,2016-06-02,0.012847261290880319,2016-06-02,0.0012506385798221054,2016-06-02,0.005532086506969902,2016-06-02,-0.0009074567959754809,2017-05-31,0.0,2016-06-02,0.00040566415095910635,2016-06-02,0.0015201197674863387,2016-06-02,0.002014148606072075,2018-10-19,-0.0019826015421791077,2016-06-02,-0.0023288275554194104,2016-06-02,-0.00021866356051825075,2016-06-02,0.0032113161024327486,2016-06-02,0.0012145345705261157,2016-06-02,0.007995348977151595,2016-06-02,0.008156983445480881,2016-06-02,0.005134940058636017,2016-06-02,0.003043707769192716
2016-05-06,0.007369730227767768,2016-05-06,0.0050970089226551885,2016-05-06,-0.0022928151631288474,2016-05-06,0.0043421011290423195,2016-06-03,-0.0033091203402801916,2016-06-03,-0.000892303152819296,2016-06-03,0.008463876131115766,2016-06-03,-0.0022706565095376163,2017-06-01,0.024149315722008513,2016-06-03,0.015821561756491853,2016-06-03,0.005910441636937103,2016-06-03,0.00804148942792593,2018-10-22,-0.0011918249234791345,2016-06-03,0.027751354156539287,2016-06-03,0.00021871138472828733,2016-06-03,0.003201036562176185,2016-06-03,-0.01577027400571518,2016-06-03,0.015570002214577716,2016-06-03,0.015283277894984293,2016-06-03,0.0040395424921999545,2016-06-03,-0.0029872697003086035
2016-05-09,0.0027751644127773645,2016-05-09,0.005447145842682133,2016-05-09,-0.014555086494198455,2016-05-09,-0.0025937401547330152,2016-06-06,0.005395018083827807,2016-06-06,0.00946589801804354,2016-06-06,0.010280946871523478,2016-06-06,0.0018207885185563821,2017-06-02,0.013651224138153228,2016-06-06,-0.0013977097028164964,2016-06-06,-0.001190980148043086,2016-06-06,-0.002409840143355324,2018-10-23,-0.003580154655735024,2016-06-06,0.0003364814640942626,2016-06-06,0.00021883856136706292,2016-06-06,0.010848760399888357,2016-06-06,0.0,2016-06-06,0.008388722389502057,2016-06-06,0.010625791880570779,2016-06-06,-0.007691590557523997,2016-06-06,0.005088675148079869
2016-05-10,0.012829927068699787,2016-05-10,0.00990111592578069,2016-05-10,0.017568372356743023,2016-05-10,0.014304064633817504,2016-06-07,-0.006191330987445953,2016-06-07,0.0047771500825046775,2016-06-07,0.000415414589951979,2016-06-07,0.004088890739709639,2017-06-05,-0.002856581525584878,2016-06-07,-0.0007998340697403794,2016-06-07,0.0010333184926152317,2016-06-07,0.0014995404948527913,2018-10-24,0.0015970445215580664,2016-06-07,-0.0008408886281601191,2016-06-07,0.0,2016-06-07,0.008207077852816713,2016-06-07,-0.001643465576662062,2016-06-07,0.009753301959887217,2016-06-07,0.009053597773771571,2016-06-07,0.0060816059154624735,2016-06-07,0.0015611418856515957
2016-05-11,-0.020119215320611117,2016-05-11,-0.007954446249011982,2016-05-11,0.003055823893449494,2016-05-11,-0.010683715729529752,2016-06-08,0.003461056875038615,2016-06-08,0.006339006523433666,2016-06-08,0.005812959524339467,2016-06-08,0.002036349289002759,2017-06-06,0.010504537766773625,2016-06-08,0.006003644627446514,2016-06-08,0.00015891756801988954,2016-06-08,0.003326865969933923,2018-10-25,0.0015942494665259765,2016-06-08,0.014812339174809175,2016-06-08,0.0,2016-06-08,0.01753285712519803,2016-06-08,-0.002880698003073001,2016-06-08,0.008238462711971373,2016-06-08,0.007236004503652582,2016-06-08,0.006400529436665803,2016-06-08,0.0032598339415819133
2016-05-12,0.0019013312082318823,2016-05-12,0.005407375836325334,2016-05-12,0.002742027775683775,2016-05-12,0.0004318094643414039,2016-06-09,-0.001655645037838105,2016-06-09,-0.00017470429774024687,2016-06-09,-0.007224013113873218,2016-06-09,0.0002256282565693546,2017-06-07,-0.009045357060010417,2016-06-09,0.008554135557006681,2016-06-09,0.000714432692916489,2016-06-09,0.0014095190555358794,2018-10-26,0.0,2016-06-09,0.005556461757929343,2016-06-09,-0.00043740640049783064,2016-06-09,-0.006153869628906294,2016-06-09,0.0045399472220066794,2016-06-09,-0.01127074356633595,2016-06-09,-0.011494097930610625,2016-06-09,0.0022374304976586767,2016-06-09,-0.0013656673695444654
2016-05-13,-0.01189126682665953,2016-05-13,-0.01261114621851711,2016-05-13,-0.01276017881245639,2016-05-13,-0.01208951225093402,2016-06-10,-0.008015385520681484,2016-06-10,-0.01172580971232462,2016-06-10,-0.007484545425122224,2016-06-10,-0.0076748485454929405,2017-06-08,0.008583130968246477,2016-06-10,-0.0025643834919026887,2016-06-10,0.001984024282428054,2016-06-10,0.0011584456126367826,2018-10-29,0.001591629155701213,2016-06-10,0.004041219495006354,2016-06-10,0.0,2016-06-10,-0.019195013824439555,2016-06-10,0.0065735388375587345,2016-06-10,-0.025363303739372456,2016-06-10,-0.02529077098532151,2016-06-10,-0.004700349414566984,2016-06-10,-0.009477460272630411
2016-05-16,0.006273101610742016,2016-05-16,0.00638606933658914,2016-05-16,0.016925571384066362,2016-05-16,0.005244449136085461,2016-06-13,-0.007941205895609316,2016-06-13,-0.010802031530278033,2016-06-13,-0.011101684757806374,2016-06-13,-0.011146528694008229,2017-06-09,-0.020802556662613547,2016-06-13,-0.0011866376820016677,2016-06-13,0.0018211792237177171,2016-06-13,-0.0014880753923782741,2018-10-30,-0.004767712661665535,2016-06-13,0.007392817000752894,2016-06-13,0.0,2016-06-13,-0.004419172610473865,2016-06-13,-0.0024489786080919007,2016-06-13,-0.012573131868248266,2016-06-13,-0.014017288169065334,2016-06-13,0.00023627103011714112,2016-06-13,-0.007711806888339168
2016-05-17,-0.01132298122413311,2016-05-17,-0.019596798921292846,2016-05-17,0.004690679521905272,2016-05-17,-0.005652216853147762,2016-06-14,0.001544885743999025,2016-06-14,0.00017896146531359847,2016-06-14,-0.007413756994631648,2016-06-14,0.0023003371109702186,2017-06-12,0.002345476514105105,2016-06-14,0.005345652495555742,2016-06-14,-0.0001581119588653923,2016-06-14,-0.0022357986287637743,2018-10-31,0.00039934411960795835,2016-06-14,0.0010599906561068462,2016-06-14,0.0,2016-06-14,-0.0044388488564737205,2016-06-14,0.006137517338478338,2016-06-14,-0.0028914354911216966,2016-06-14,-0.0033274088445304217,2016-06-14,-0.0025968777668170517,2016-06-14,-0.0019669930098288324
2016-05-18,-0.005790716063260981,2016-05-18,-0.011612411631497288,2016-05-18,-0.009638606768935798,2016-05-18,0.01749020650865285,2016-06-15,-0.006870480630539744,2016-06-15,0.0003578588876762545,2016-06-15,0.004481355092367023,2016-06-15,-0.0025247868745337243,2017-06-13,0.007294144807721947,2016-06-15,-0.006301817690682721,2016-06-15,0.0026879415570140175,2016-06-15,0.003734441147971168,2018-11-01,-0.0011214004315376336,2016-06-15,0.007412264290884263,2016-06-15,0.0,2016-06-15,-0.011464926986511248,2016-06-15,-0.002440015192562539,2016-06-15,0.009267594883234587,2016-06-15,0.010622233417685312,2016-06-15,0.009467555484150791,2016-06-15,-0.0013939330067781475
2016-05-19,-0.0009060315546108866,2016-05-19,0.009822927545396487,2016-05-19,0.00015188566672663661,2016-05-19,-0.009454441261640079,2016-06-16,0.0035296987409292324,2016-06-16,0.0017893220376830055,2016-06-16,0.003399304798407554,2016-06-16,0.002071116160277109,2017-06-14,0.0019127864964214591,2016-06-16,0.006341782447500721,2016-06-16,-0.0003154260775584117,2016-06-16,0.001488648997617581,2018-11-02,-0.0004011277419946335,2016-06-16,-0.010511020767707824,2016-06-16,0.00021871138472828733,2016-06-16,-0.020618597877583134,2016-06-16,-0.001223031835096644,2016-06-16,-0.0023696317086131513,2016-06-16,-0.0036037051332982184,2016-06-16,0.005627130107634937,2016-06-16,0.0029843911906342058
2016-05-20,0.006606938729599943,2016-05-20,-0.005149749255551783,2016-05-20,0.005929912185828279,2016-05-20,0.006941579583658708,2016-06-17,-0.010382161892283026,2016-06-17,0.0008440017814606016,2016-06-17,0.004362090219586889,2016-06-17,-0.0066683708700423505,2017-06-15,-0.01050056780581854,2016-06-17,0.003613451994641137,2016-06-17,-0.0009464481792288426,2016-06-17,-0.002972299679058099,2018-11-05,0.0004012887100288687,2016-06-17,0.01282889140431287,2016-06-17,-0.00021866356051825075,2016-06-17,0.030263160784158805,2016-06-17,-0.004489834284415073,2016-06-17,0.004453722824236284,2016-06-17,0.002712522676879381,2016-06-17,-0.0016319179570560838,2016-06-17,-0.00372410323250294
